teks_klaim,label
"Bumi berumur 6.000 tahun, itu faktanya.",false
"Tingkat kematian akibat COVID-19 sangat rendah, oleh karena itu COVID-19 bukan merupakan masalah kesehatan masyarakat yang penting; jika Anda berusia 70+ tahun, Anda memiliki peluang 0,054% meninggal akibat COVID-19",false
Studi menemukan penggunaan defibrilator implan secara berlebihan,true
"Pada tahun 2011 saja, 269 warga New Jersey terbunuh akibat kekerasan senjata.",true
"""Pada kesempatan berfoto di konvensi pedagang grosir tahun 1992, Presiden George Bush """"kagum"" saat menemukan pemindai supermarket untuk pertama kalinya.""",false
Penerima Medal of Honor Kyle Carpenter dicabut penghargaannya karena gagal menyelesaikan kursus mengemudi kecil saat bertugas aktif.,false
"""Minum anggur sebelum tidur"" ""resmi membuatmu kurus.""",false
Castro bertemu dengan para pemimpin Nevada Latino menjelang pencalonan tahun 2020.,true
Gangguan panggul yang umum terjadi pada wanita: studi.,true
"""The Simpsons"""" Acara TV meramalkan wabah virus corona baru pada tahun 2020 dalam episode tahun 1993. """,false
Eksklusif: India setuju untuk menjual hydroxychloroquine ke Malaysia untuk membantu memerangi COVID-19.,true
"""Pada 13 Agustus 2020, Presiden A.S. Donald Trump berkata: """"Mereka memerlukan uang tersebut agar kantor pos dapat berfungsi sehingga dapat menampung jutaan dan jutaan surat suara... Sekarang, jika kita tidak membuat kesepakatan, itu berarti mereka tidak mendapatkan uang. Itu berarti mereka tidak dapat melakukan pemungutan suara melalui pos secara universal, mereka tidak dapat memperolehnya.”""",true
'Cawan suci penelitian kanker': dokter positif mengenai tes darah deteksi dini,false
""""" Ganja sintetis """" yang disetujui FDA menyebabkan kematian di Illinois.""",false
"Saat pelari pemula memasuki jalan terbuka, para ahli menyarankan untuk melakukannya perlahan-lahan.",true
"Flu burung yang sangat menular ditemukan di Jepang, pemusnahan dimulai.",true
“Hampir 75 persen kematian akibat COVID-19 di negara bagian Texas disebabkan oleh orang yang tertular COVID-19 berusia 65 tahun ke atas.”,true
Seorang wanita menyelamatkan banyak nyawa dengan menggunakan pistolnya yang tersembunyi untuk menjatuhkan seorang penembak di department store di Virginia.,false
Konsumsi ikan setiap minggu dikaitkan dengan kualitas tidur yang lebih baik dan IQ yang lebih tinggi,false
Para pemuja setan telah bekerja sama dengan ACLU dan Planned Parenthood di Missouri untuk mencabut hak-hak bayi yang belum dilahirkan.,false
"Olah raga, obat-obatan, keduanya membantu pasien jantung yang depresi.",true
Perawat yang menyerahkan tes virus corona mengatakan semuanya positif.,false
Program untuk menghadirkan sumber daya kesehatan mental ke sekolah-sekolah Detroit.,true
"15 tahun yang lalu, biaya obat kanker rata-rata $10.000 per tahun. Sekarang $10.000 sebulan.",true
Para aktivis memperingatkan sungai-sungai di Balkan berisiko terkena dampak pembangkit listrik tenaga air.,true
Sekarang sudah resmi: FDA mengumumkan bahwa vaksin menyebabkan autisme.,false
Seorang wanita terluka saat mencoba mencuri kembang api dari Walmart dengan menyembunyikannya di dalam vaginanya.,false
Pil asma Novartis menjanjikan dalam uji coba kecil,true
Seorang wanita berusia 43 tahun memaksa suaminya yang tidak setia untuk memakan alat kelaminnya sendiri.,false
FBI: Perusahaan barel Seattle menggunakan saluran tersembunyi untuk mencemari.,true
"""Perangkat baru ini diklaim sebagai """"tombol mati untuk nyeri haid""."" Dan mungkin benar-benar berfungsi.""",true
Buah sebaiknya dimakan dalam keadaan perut kosong agar tubuh dapat menyerapnya dengan baik.,false
Pengobatan diabetes tipe 1 dapat mengakhiri kebutuhan akan suntikan insulin,false
"Masker kain tidak dapat menghalangi partikel asap yang berukuran lebih besar dari virus, sehingga masker tidak dapat menghentikan penyebaran virus",false
Mencari jawaban atas kekurangan OB-GYN di pedesaan Wisconsin.,true
"""Meskipun rapper Tekashi 69"" ""mengadu"", ""guru gaya hidup Martha Stewart masuk penjara tanpa memberikan bukti tentang orang lain untuk menghindari hukuman.""",true
Vaksin HPV baru menawarkan perlindungan lebih besar terhadap kanker serviks dibandingkan vaksin saat ini,true
Obat AIDS Menunjukkan Janji Pencegahan,false
Peningkatan jumlah PMS di Hawaii terkait dengan kencan online.,true
HETLIOZ® (tasimelteon) Menunjukkan Kemanjuran untuk Mengobati Gangguan Jet Lag dalam Studi Klinis Lanjutan Fase 8 Jam,false
"“Jika kami menghentikan pengujian sekarang, kasus kami akan sangat sedikit, jika ada.”",false
Rumania melaporkan 500 wabah demam babi Afrika pada babi.,true
Kebun binatang di New Delhi ditutup sementara setelah burung mati karena flu burung.,true
Masalah kesehatan mental yang 'belum pernah terjadi sebelumnya' terlihat di Hong Kong di tengah ketakutan akan virus.,true
Kita tidak bisa mengalahkan kanker hanya dengan obat-obatan; pencegahan penting: WHO.,true
Kami diberitahu bahwa tidak akan pernah ada kasus Ebola di Amerika Serikat.,false
Tiongkok menyetujui vaksin flu burung untuk manusia.,true
Wajah terbaik ke depan: popularitas implan dagu melonjak.,true
"Pengunjuk rasa Buffalo yang didorong ke tanah ""sebelumnya telah ditangkap 300 kali. 82 kali karena penghasutan. Kerusuhan adalah pekerjaannya.""",false
"""Jika Anda memberikan suara melalui surat, informasi pribadi Anda akan menjadi bagian dari basis data publik yang akan digunakan oleh departemen kepolisian untuk melacak surat perintah lama dan digunakan oleh perusahaan kartu kredit untuk menagih utang yang belum dibayar. CDC bahkan mendorong penggunaan catatan pemungutan suara melalui surat untuk melacak orang-orang yang akan mendapatkan vaksin wajib.""",false
Empat robot yang dikendalikan AI membunuh 29 ilmuwan di Jepang pada Agustus 2017.,false
"""Tujuh ""saksi kunci"" penembakan massal 1 Oktober 2017 di Las Vegas secara mencurigakan tewas karena ditutup-tutupi.""",false
Sebuah surat yang mengkritik mahasiswa Universitas Oxford atas keinginan mereka untuk memindahkan patung Cecil Rhodes ditulis oleh pejabat sekolah.,false
Kelelawar pembawa rabies meningkatkan kewaspadaan di barat daya Utah.,true
Panel Perancis: Rebut senjata untuk mengurangi kekerasan dalam rumah tangga.,true
Sebuah tweet mereproduksi kalimat berdurasi 90 detik dari pidato Donald Trump.,true
Florida berada di urutan ke-49 dalam pengeluaran per kapita untuk perawatan kesehatan mental.,true
"""Astronot dan mantan pemain NFL Leland Melvin menulis surat terbuka kepada Donald Trump mengenai komentar Presiden tentang protes""""Berlutut"""".",true
Studi klinis menunjukkan 'CHORI-bar' menghasilkan peningkatan kesehatan skala luas: Manfaat terlihat setelah 2 bulan konsumsi nutrisi bar,false
Bloomberg mengatakan dia ingin melarang penggunaan senjata lebih dari tiga peluru.,false
Austria akan mewajibkan masker wajah di supermarket.,true
Pil Baru Ditemukan Dapat Mengurangi Berat Badan Dengan Sedikit Efek Samping: Belajar,true
"Ivanka Trump mengatakan Dr. Fauci berusaha membuat ayahnya """"terlihat tidak kompeten.""",false
Memikirkan Kembali Penggunaan Hormon untuk Meringankan Gejala Menopause,false
Bentuk flu burung yang ringan ditemukan pada kawanan kalkun Minnesota.,true
Hiu tertarik ke perairan hangat oleh pembangkit listrik pesisir Israel.,true
"""Anak laki-laki yang sama meninggal karena COVID-19 di tiga negara berbeda. Masih tidak percaya media adalah #fakenews?""",false
"""Kelompok nirlaba Feeding America berbohong ketika mereka mengklaim""""bahwa satu dari lima anak berjuang melawan kelaparan setiap hari"""" di Amerika Serikat.""",false
"Pada Mei 2020, para ilmuwan menemukan bukti adanya alam semesta paralel, dan di dalamnya, waktu berjalan mundur.",false
Leah Remini mengetahui selama acara prank telepon Ellen DeGeneres bahwa suaminya selingkuh.,false
Presiden Donald Trump “menunda SEMUA PENGgusuran hingga bulan Desember.”,false
Sebuah foto menunjukkan gerbong kereta yang diidentifikasi membawa 'COVID-19.',false
Kelahiran sesar mencapai rekor tertinggi pada tahun 2007.,true
"""Setelah pemerintah AS menandatangani perjanjian PBB mengenai senjata konvensional, """"semua warga negara AS akan tunduk pada undang-undang senjata yang dibuat oleh pemerintah asing.""",false
Dua puluh tiga negara bagian telah sepakat untuk memberlakukan larangan total terhadap segala bentuk amunisi hollow point.,false
Perawatan hidung mengurangi infeksi yang didapat di rumah sakit,false
“Saya tidak melihat ada masa dalam sejarah negara ini ketika orang-orang yang sangat sehat hanya bisa berdiam diri di rumah atau hanya mampu melakukan hal-hal penting seperti di Kansas City atau St. Louis.”,false
Pengobatan gangguan panik bisa menjadi angin segar,true
Paus pada Hari Pangan Sedunia menyesalkan paradoks kelaparan dan obesitas.,true
Orang-orang gila menyuntikkan darah yang terinfeksi HIV ke penonton bioskop yang tidak curiga dan orang-orang muda yang menari secara acak di bar atau di rave.,false
"""Nobel untuk kuantum"" ""trik ruang tamu"" yang bisa membuat komputer super.""",true
"'Ini bukan ganja ibumu,' kata dokter bedah umum.",true
Asia bersiap menghadapi gelombang bumerang virus corona ketika penduduknya kembali ke rumah.,true
Pejabat Quebec mengkonfirmasi penyakit pertama yang berhubungan dengan vaping.,true
"""Tidak ada negara lain yang bisa menyamai"""" hampir 40.000 orang di negara ini"""" yang hilang akibat kekerasan senjata.""",false
"""Di Wisconsin, """"kematian akibat kekerasan dalam rumah tangga berada pada titik tertinggi dalam 10 tahun.""",true
Wendy Williams akan mengambil istirahat terkait kesehatan dari acara TV.,true
"""Tentang pengambilan hadiah, """"Bob McDonnell mengambil sebagian kecil dari apa yang diambil (Tim) Kaine.""",false
Charlie Crist Mengatakan dia belum mengubah pandangannya tentang pembatasan aborsi.,false
"Email ini merupakan peringatan bagi pengemudi di California atau Texas tentang beberapa undang-undang baru yang harus diperhatikan, yang menurut email tersebut akan mulai berlaku pada tanggal 1 Juli 2007.",false
Masyarakat Gambia merangkul kebebasan baru dengan aktivisme lingkungan.,true
Biopsi yang Kurang Invasif Mendapatkan Dukungan,false
Dana disabilitas Jaminan Sosial akan membengkak pada tahun 2016.,true
"“Tidak ada “satu negara Muslim” yang tidak memiliki “”diskriminasi terhadap perempuan, diskriminasi terhadap kaum gay, penaklukan keyakinan agama lain.”",false
Kipas angin listrik yang dibiarkan menyala semalaman membunuh orang yang tertidur karena angin yang dihasilkannya.,false
Vaksin menawarkan harapan baru untuk menghilangkan lesi prakanker serviks,false
Vaksin alergi DNA menunjukkan harapan,true
Brasil akan membuat versi generik obat utama AIDS.,true
"Ketika pasukan bersiap meninggalkan Afghanistan, akankah bantuan mengalir?",true
"Pada tahun 2006, sisa kerangka Joyce Carol Vincent ditemukan di rumahnya, dengan televisi menyala, bertahun-tahun setelah kematiannya.",true
USG Dengan Elastografi Dapat Mengurangi Biopsi,false
Daerah Paling Hijau di Amerika.,false
Tautan cacat lahir-antidepresan ditemukan,true
"Weight Watchers berhasil, demikian temuan studi ilmiah.",true
Wanita yang pergi ke rumah sakit dua kali dinyatakan positif terkena virus.,true
Postingan Facebook Mengatakan video kantong jenazah yang dibuang ke selokan menunjukkan “situasi di Italia” akibat virus corona.,false
"Epidemi campak di Madagaskar menewaskan lebih dari 900 orang, kata WHO.",true
India membangun kota 'pintar' pertama seiring dengan meningkatnya populasi perkotaan.,true
"Sebuah panel pemerintah yang tidak menyertakan spesialis kanker mengatakan perempuan tidak boleh menerima mammogram sampai usia 50 tahun...Jika pemerintah mengambil alih layanan kesehatan, rekomendasi seperti ini bisa menjadi undang-undang untuk semua jenis penyakit.",false
"Saat bertemu Presiden Donald Trump pada Juli 2018, Ratu Elizabeth mengenakan bros pemberian mantan presiden Barack Obama.",false
"Postingan Instagram mengatakan “Bill Gates dan globalis lainnya, bekerja sama dengan perusahaan farmasi, dilaporkan berupaya untuk mendorong gelang pelacak dan ‘tato tak terlihat’ untuk memantau orang Amerika selama lockdown yang akan datang.”",false
"""David Holmes Mengatakan Gerald Daugherty menganjurkan penurunan hukuman untuk kejahatan seperti pencekikan dalam kasus kekerasan dalam rumah tangga karena """"mereka hanya 'melemparkan lebih banyak orang ke dalam sistem'"""" penjara """"'.",false
Departemen kesehatan Montana akan memberlakukan larangan vaping beraroma.,true
Gerakan 'Telapak Tangan Baik' di Indonesia mengobarkan kemarahan bagaikan asap yang mengepulkan langit.,true
"""Donald Trump Mengatakan sistem pemilu AS""""dicurangi"".",false
Rumah baru pahlawan 'Dolphin Tale' yang terlibat dalam politik akuarium.,true
"Noem: Tidak ada perintah tinggal di rumah, nyatakan untuk menguji obat anti malaria.",true
Studi menemukan bahwa pemotongan kesejahteraan dapat menyebabkan hilangnya nyawa.,true
"""John Thomaides Mengatakan wilayah metro Austin """"akan memimpin"""" bangsa """"dengan pertumbuhan populasi lebih dari 50%"""" selama 30 tahun ke depan.""",true
Mobil listrik menang? Inggris akan melarang mobil bensin dan diesel baru mulai tahun 2040.,true
Wanita: Buka bajumu dan takuti teroris!,false
"American Hustle menunjukkan FBI melakukan suap di kehidupan nyata kepada politisi Washington. Saya tahu, karena sebagai senator AS Anda, saya menolaknya.",true
"Jumlah rawat inap akibat virus corona di New York menurun, New Jersey meluncurkan penyelidikan di panti jompo.",true
Hewan Peliharaan Membantu Manusia Mengatasi Pandemi: Studi,true
"Bill Zedler mengatakan program federal yang mengumpulkan laporan efek samping vaksinasi tidak menerima kemungkinan akibat yang mencakup kecelakaan di jalan raya, serangan jantung, atau bunuh diri.",false
"Menurut Pusat Pengendalian dan Pencegahan Penyakit (CDC), sekitar 120 orang Amerika rata-rata meninggal karena overdosis obat setiap hari. Secara keseluruhan, jumlah kematian akibat overdosis narkoba kini melebihi jumlah kematian akibat senjata api.",true
"""Beberapa orang Amerika perlu masuk ke IRS.gov untuk menerima pembayaran stimulus mereka melalui alat """"Dapatkan Pembayaran Saya"""" IRS.""",true
Teh hitam juga dapat membantu menurunkan berat badan,false
"Regenerasi tulang rawan membangun lutut baru, dari dalam",false
Adakah yang bisa menghentikan eksperimen bayi yang disunting gennya?,true
Potret mural Greta Thunberg di San Francisco menggunakan 700 galon cat semprot.,false
Air rumah sakit sekarang boleh digunakan setelah wabah Legiuner.,true
Journal of Surgical Oncology Menerbitkan Studi yang Menunjukkan Hasil Oncotype DX® DCIS Score™ Mengubah Rekomendasi Perawatan pada 30 Persen Pasien Kanker Payudara DCIS Dokter Memberi Peringkat Oncotype DX DCIS Score Faktor Paling Penting dalam Perencanaan Perawatan,false
"Perawatan spa ""pelarutan lemak"" tidak ada yang namanya: FDA.""",true
"""Beberapa kali, Obama """"meminta maaf atas apa yang dianggapnya sebagai arogansi, sikap meremehkan, dan cemoohan Amerika; karena mendikte solusi, karena bertindak secara sepihak ....""",false
Kasus PMS meningkat di Montana.,true
"""The Gates Foundation""""menguji vaksin polio di India antara tahun 2000 & 2017 dan melumpuhkan 496.000 anak.""",false
Hubungan muda dengan operasi 'Tommy John',false
Tidak ada pertanyaan tentang hak-hak reproduksi dalam debat Demokrat.,true
Badan PBB: Virus Tiongkok ‘terlalu dini’ untuk deklarasi darurat.,true
Ratusan orang meninggal setelah memakan “Patti Ubi Jalar” merek Patti LaBelle.,false
"Ingin Hidup Lebih Lama? Setiap Gerakan Penting, Bahkan Membersihkan Rumah",false
Berduka atas 'ibu super': Korban pekerja kesehatan di AS meningkat dalam perang melawan virus.,true
Tes Darah Berbasis Biochip Baru Mendeteksi Peningkatan Risiko Penyakit Alzheimer,false
